Order Date,Region,Sales,Order Year,Order Month,Order YearMonth
2013-06-01,Central,32.064,2013,6,2013-06
2013-06-01,South,54.36,2013,6,2013-06
2013-06-01,Central,15.732,2013,6,2013-06
2013-06-01,North,22.32,2013,6,2013-06
2013-06-01,Africa,28.62,2013,6,2013-06
2013-06-01,Africa,102.72,2013,6,2013-06
2013-06-01,North,737.586,2013,6,2013-06
2013-06-01,Central,80.952,2013,6,2013-06
2013-06-01,East,7.152,2013,6,2013-06
2013-06-01,Caribbean,2375.296,2013,6,2013-06
2013-06-01,North,78.57,2013,6,2013-06
2013-06-01,North,73.68,2013,6,2013-06
2013-06-01,South,825.216,2013,6,2013-06
2013-06-01,Oceania,793.206,2013,6,2013-06
2013-06-01,Central,32.736,2013,6,2013-06
2013-06-01,North Asia,151.65,2013,6,2013-06
2013-06-01,Central,33.336,2013,6,2013-06
2013-06-01,Central,191.079,2013,6,2013-06
2013-06-01,South,19.24,2013,6,2013-06
2013-06-01,South,74.34,2013,6,2013-06
2013-06-01,Caribbean,6.912,2013,6,2013-06
2013-06-01,Caribbean,49.696,2013,6,2013-06
2013-06-01,Caribbean,126.208,2013,6,2013-06
2013-06-01,EMEA,180.12,2013,6,2013-06
2013-06-01,Africa,285.36,2013,6,2013-06
2013-06-01,Caribbean,29.76,2013,6,2013-06
2013-06-01,North Asia,46.26,2013,6,2013-06
2013-06-01,Caribbean,119.568,2013,6,2013-06
2013-06-01,Central,86.016,2013,6,2013-06
2013-06-01,Oceania,24.93,2013,6,2013-06
2013-06-01,Central,22.608,2013,6,2013-06
2013-06-02,Central,636.06,2013,6,2013-06
2013-06-02,Central,76.8,2013,6,2013-06
2013-06-02,Central,74.79,2013,6,2013-06
2013-06-02,Central,15.12,2013,6,2013-06
2013-06-02,Africa,24.63,2013,6,2013-06
2013-06-02,Central,134.7,2013,6,2013-06
2013-06-02,South,83.52,2013,6,2013-06
2013-06-02,Central,52.47,2013,6,2013-06
2013-06-02,EMEA,51.63,2013,6,2013-06
2013-06-02,Central,408.75,2013,6,2013-06
2013-06-02,Oceania,121.248,2013,6,2013-06
2013-06-02,Oceania,31.104,2013,6,2013-06
2013-06-03,South,132.336,2013,6,2013-06
2013-06-03,North Asia,72.24,2013,6,2013-06
2013-06-03,Central,9.84,2013,6,2013-06
2013-06-03,Oceania,17.712,2013,6,2013-06
2013-06-03,Oceania,6.45,2013,6,2013-06
2013-06-03,Canada,22.2,2013,6,2013-06
2013-06-03,North Asia,1548.36,2013,6,2013-06
2013-06-03,Africa,636.21,2013,6,2013-06
2013-06-03,Southeast Asia,64.2546,2013,6,2013-06
2013-06-03,EMEA,28.56,2013,6,2013-06
2013-06-03,Canada,51.9,2013,6,2013-06
2013-06-03,EMEA,102.54,2013,6,2013-06
2013-06-03,Africa,55.74,2013,6,2013-06
2013-06-03,Africa,26.58,2013,6,2013-06
2013-06-03,Africa,39.75,2013,6,2013-06
2013-06-03,EMEA,47.04,2013,6,2013-06
2013-06-03,Oceania,575.64,2013,6,2013-06
2013-06-03,North,31.0,2013,6,2013-06
2013-06-03,South,258.72,2013,6,2013-06
2013-06-03,North,437.157,2013,6,2013-06
2013-06-03,Africa,43.02,2013,6,2013-06
2013-06-03,North,52.92,2013,6,2013-06
2013-06-03,North Asia,90.96,2013,6,2013-06
2013-06-03,EMEA,89.88,2013,6,2013-06
2013-06-03,West,11.232,2013,6,2013-06
2013-06-03,West,51.648,2013,6,2013-06
2013-06-03,Africa,94.38,2013,6,2013-06
2013-06-03,North Asia,785.79,2013,6,2013-06
2013-06-03,Africa,23.55,2013,6,2013-06
2013-06-03,EMEA,198.45,2013,6,2013-06
2013-06-03,Africa,64.38,2013,6,2013-06
2013-06-03,South,9.432,2013,6,2013-06
2013-06-03,North,944.2,2013,6,2013-06
2013-06-03,EMEA,8.76,2013,6,2013-06
2013-06-03,North,106.05,2013,6,2013-06
2013-06-03,Canada,31.92,2013,6,2013-06
2013-06-03,Canada,132.0,2013,6,2013-06
2013-06-03,South,116.34,2013,6,2013-06
2013-06-03,Central,123.12,2013,6,2013-06
2013-06-03,North Asia,62.1,2013,6,2013-06
2013-06-03,EMEA,132.48,2013,6,2013-06
2013-06-03,South,2593.8,2013,6,2013-06
2013-06-03,South,31.92,2013,6,2013-06
2013-06-03,EMEA,148.59,2013,6,2013-06
2013-06-03,East,64.784,2013,6,2013-06
2013-06-03,EMEA,911.88,2013,6,2013-06
2013-06-03,South,341.88,2013,6,2013-06
2013-06-03,West,30.18,2013,6,2013-06
2013-06-03,Southeast Asia,464.5344,2013,6,2013-06
2013-06-03,EMEA,50.37,2013,6,2013-06
2013-06-04,North,23.32,2013,6,2013-06
2013-06-04,Central Asia,54.18,2013,6,2013-06
2013-06-04,EMEA,6.384,2013,6,2013-06
2013-06-04,South,83.34,2013,6,2013-06
2013-06-04,Africa,4.347,2013,6,2013-06
2013-06-04,Oceania,10.449,2013,6,2013-06
2013-06-04,Central,122.94,2013,6,2013-06
2013-06-04,North,128.304,2013,6,2013-06
2013-06-04,EMEA,49.572,2013,6,2013-06
2013-06-04,Central,36.66,2013,6,2013-06
2013-06-04,Africa,33.786,2013,6,2013-06
2013-06-04,Central,166.14,2013,6,2013-06
2013-06-04,Africa,76.11,2013,6,2013-06
2013-06-04,Central Asia,23.7,2013,6,2013-06
2013-06-04,Central,37.44,2013,6,2013-06
2013-06-04,North,341.49564,2013,6,2013-06
2013-06-04,South,5726.16,2013,6,2013-06
2013-06-04,Central,598.23,2013,6,2013-06
2013-06-04,Central,597.36,2013,6,2013-06
2013-06-04,South,447.552,2013,6,2013-06
2013-06-04,Central,8.6,2013,6,2013-06
2013-06-04,Central,44.856,2013,6,2013-06
2013-06-04,North,107.775,2013,6,2013-06
2013-06-04,Central,411.4,2013,6,2013-06
2013-06-04,Central,217.2,2013,6,2013-06
2013-06-04,North Asia,4.8,2013,6,2013-06
2013-06-04,North,100.68,2013,6,2013-06
2013-06-04,Oceania,28.107,2013,6,2013-06
2013-06-04,North Asia,471.0,2013,6,2013-06
2013-06-04,Central,128.0,2013,6,2013-06
2013-06-04,EMEA,72.828,2013,6,2013-06
2013-06-04,North,347.67,2013,6,2013-06
2013-06-04,Southeast Asia,271.731,2013,6,2013-06
2013-06-04,Africa,2.07,2013,6,2013-06
2013-06-04,North,41.52,2013,6,2013-06
2013-06-04,Africa,99.48,2013,6,2013-06
2013-06-04,Central,192.78,2013,6,2013-06
2013-06-04,North Asia,158.58,2013,6,2013-06
2013-06-04,North,24.084,2013,6,2013-06
2013-06-04,Central,2752.8525,2013,6,2013-06
2013-06-04,North Asia,235.2,2013,6,2013-06
2013-06-04,Central,14.55,2013,6,2013-06
2013-06-04,Central Asia,146.04,2013,6,2013-06
2013-06-04,North,96.165,2013,6,2013-06
2013-06-04,EMEA,30.42,2013,6,2013-06
2013-06-04,Central,297.3,2013,6,2013-06
2013-06-04,Africa,146.1,2013,6,2013-06
2013-06-04,Southeast Asia,17.7126,2013,6,2013-06
2013-06-04,South,50.46,2013,6,2013-06
2013-06-04,North Asia,17.61,2013,6,2013-06
2013-06-04,Central,30.288,2013,6,2013-06
2013-06-04,North,21.5,2013,6,2013-06
2013-06-04,Central,258.9,2013,6,2013-06
2013-06-04,Central,71.84,2013,6,2013-06
2013-06-04,Central Asia,45.12,2013,6,2013-06
2013-06-04,West,71.088,2013,6,2013-06
2013-06-04,North,68.67,2013,6,2013-06
2013-06-04,North,29.7,2013,6,2013-06
2013-06-04,North,1533.15,2013,6,2013-06
2013-06-04,North,11.82,2013,6,2013-06
2013-06-04,Central,89.16,2013,6,2013-06
2013-06-04,North,224.4,2013,6,2013-06
2013-06-04,North Asia,885.87,2013,6,2013-06
2013-06-05,Central,31.984,2013,6,2013-06
2013-06-05,Africa,22.38,2013,6,2013-06
2013-06-05,East,136.784,2013,6,2013-06
2013-06-05,Africa,402.96,2013,6,2013-06
2013-06-05,Caribbean,185.26,2013,6,2013-06
2013-06-05,Africa,45.12,2013,6,2013-06
2013-06-05,Caribbean,25.42,2013,6,2013-06
2013-06-05,Central,23.6,2013,6,2013-06
2013-06-05,Central,2180.244,2013,6,2013-06
2013-06-05,Central,111.28,2013,6,2013-06
2013-06-05,North Asia,145.05,2013,6,2013-06
2013-06-05,Africa,262.14,2013,6,2013-06
2013-06-05,Central,419.68,2013,6,2013-06
2013-06-05,Central,2509.36,2013,6,2013-06
2013-06-05,Central,177.225,2013,6,2013-06
2013-06-05,Central,39.72,2013,6,2013-06
2013-06-05,Africa,17.1,2013,6,2013-06
2013-06-05,East,61.12,2013,6,2013-06
2013-06-05,Central,39.42,2013,6,2013-06
2013-06-05,North Asia,144.72,2013,6,2013-06
2013-06-05,EMEA,327.408,2013,6,2013-06
2013-06-05,Central,4.044,2013,6,2013-06
2013-06-05,Central,35.36,2013,6,2013-06
2013-06-05,Central,39.5,2013,6,2013-06
2013-06-05,Central,55.36,2013,6,2013-06
2013-06-05,North Asia,248.22,2013,6,2013-06
2013-06-05,North,39.144,2013,6,2013-06
2013-06-05,Central,615.15,2013,6,2013-06
2013-06-05,Africa,14.37,2013,6,2013-06
2013-06-05,Central,524.28,2013,6,2013-06
2013-06-05,Central,62.68,2013,6,2013-06
2013-06-05,EMEA,166.89,2013,6,2013-06
2013-06-05,Central,125.22,2013,6,2013-06
2013-06-05,Central,18.09,2013,6,2013-06
2013-06-05,Central,98.52,2013,6,2013-06
2013-06-05,EMEA,1057.32,2013,6,2013-06
2013-06-05,Africa,13.86,2013,6,2013-06
2013-06-05,East,1349.85,2013,6,2013-06
2013-06-05,Central,887.8208,2013,6,2013-06
2013-06-05,East,14.94,2013,6,2013-06
2013-06-05,Central,25.14,2013,6,2013-06
2013-06-05,Central,260.52,2013,6,2013-06
2013-06-05,Africa,145.8,2013,6,2013-06
2013-06-05,Central,91.95,2013,6,2013-06
2013-06-05,Central,7.408,2013,6,2013-06
2013-06-05,Africa,166.68,2013,6,2013-06
2013-06-05,Central,56.0,2013,6,2013-06
2013-06-05,Central,54.12,2013,6,2013-06
2013-06-05,South,75.88,2013,6,2013-06
2013-06-05,South,52.2,2013,6,2013-06
2013-06-05,Central,11.688,2013,6,2013-06
2013-06-05,Central,203.88,2013,6,2013-06
2013-06-05,North Asia,3180.75,2013,6,2013-06
2013-06-05,Central,98.04,2013,6,2013-06
2013-06-05,North,62.5,2013,6,2013-06
2013-06-05,Central,434.04,2013,6,2013-06
2013-06-05,Africa,166.89,2013,6,2013-06
2013-06-05,Central,71.4,2013,6,2013-06
2013-06-05,Central,426.4,2013,6,2013-06
2013-06-05,Central,38.68,2013,6,2013-06
2013-06-05,Africa,61.62,2013,6,2013-06
2013-06-05,Central,183.12,2013,6,2013-06
2013-06-05,Central,25.92,2013,6,2013-06
2013-06-05,EMEA,474.48,2013,6,2013-06
2013-06-06,West,61.38,2013,6,2013-06
2013-06-06,Africa,1.935,2013,6,2013-06
2013-06-06,Central,167.44,2013,6,2013-06
2013-06-06,EMEA,511.68,2013,6,2013-06
2013-06-06,East,11.16,2013,6,2013-06
2013-06-06,East,360.38,2013,6,2013-06
2013-06-06,North Asia,254.16,2013,6,2013-06
2013-06-06,North,259.56,2013,6,2013-06
2013-06-06,Oceania,361.557,2013,6,2013-06
2013-06-06,Oceania,23.436,2013,6,2013-06
2013-06-06,Oceania,99.495,2013,6,2013-06
2013-06-06,North,61.28,2013,6,2013-06
2013-06-06,Southeast Asia,445.2369,2013,6,2013-06
2013-06-06,Central,84.69,2013,6,2013-06
2013-06-06,Oceania,30.888,2013,6,2013-06
2013-06-06,Central,228.096,2013,6,2013-06
2013-06-06,West,58.24,2013,6,2013-06
2013-06-06,Southeast Asia,90.5877,2013,6,2013-06
2013-06-06,South,735.024,2013,6,2013-06
2013-06-06,Oceania,66.744,2013,6,2013-06
2013-06-06,South,53.4,2013,6,2013-06
2013-06-06,Southeast Asia,52.4892,2013,6,2013-06
2013-06-06,East,14.94,2013,6,2013-06
2013-06-06,Oceania,129.978,2013,6,2013-06
2013-06-06,East,124.608,2013,6,2013-06
2013-06-06,EMEA,743.58,2013,6,2013-06
2013-06-06,North,657.216,2013,6,2013-06
2013-06-06,North Asia,264.96,2013,6,2013-06
2013-06-06,Africa,136.68,2013,6,2013-06
2013-06-06,Central,390.96,2013,6,2013-06
2013-06-06,Central,54.54,2013,6,2013-06
2013-06-06,Central,44.604,2013,6,2013-06
2013-06-06,Canada,18.99,2013,6,2013-06
2013-06-06,East,7.56,2013,6,2013-06
2013-06-06,Central,70.44,2013,6,2013-06
2013-06-06,Central Asia,71.34,2013,6,2013-06
2013-06-06,West,21.552,2013,6,2013-06
2013-06-06,Central,20.34,2013,6,2013-06
2013-06-06,Oceania,23.436,2013,6,2013-06
2013-06-06,Oceania,43.551,2013,6,2013-06
2013-06-06,Central,31.36,2013,6,2013-06
2013-06-06,North Asia,3701.52,2013,6,2013-06
2013-06-06,North Asia,229.2,2013,6,2013-06
2013-06-07,Central,168.96,2013,6,2013-06
2013-06-07,Africa,48.762,2013,6,2013-06
2013-06-07,Africa,29.49,2013,6,2013-06
2013-06-07,South,153.42,2013,6,2013-06
2013-06-07,Central,60.3,2013,6,2013-06
2013-06-07,South,97.92,2013,6,2013-06
2013-06-07,South,44.64,2013,6,2013-06
2013-06-07,Oceania,747.0,2013,6,2013-06
2013-06-07,Central,47.52,2013,6,2013-06
2013-06-07,EMEA,4.356,2013,6,2013-06
2013-06-07,East,714.3,2013,6,2013-06
2013-06-07,Central,163.38,2013,6,2013-06
2013-06-07,North,65.6,2013,6,2013-06
2013-06-07,South,323.37,2013,6,2013-06
2013-06-07,Southeast Asia,100.368,2013,6,2013-06
2013-06-07,North,272.3,2013,6,2013-06
2013-06-07,Southeast Asia,55.572,2013,6,2013-06
2013-06-07,EMEA,14.448,2013,6,2013-06
2013-06-07,Central,277.92,2013,6,2013-06
2013-06-07,South,64.14,2013,6,2013-06
2013-06-07,Africa,10.008,2013,6,2013-06
2013-06-07,Central,6.792,2013,6,2013-06
2013-06-07,EMEA,311.25,2013,6,2013-06
2013-06-07,East,82.64,2013,6,2013-06
2013-06-07,Central Asia,43.5,2013,6,2013-06
2013-06-07,Oceania,97.2,2013,6,2013-06
2013-06-07,North Asia,3298.26,2013,6,2013-06
2013-06-07,Africa,114.39,2013,6,2013-06
2013-06-07,South,179.94,2013,6,2013-06
2013-06-07,EMEA,467.43,2013,6,2013-06
2013-06-07,Central,328.224,2013,6,2013-06
2013-06-07,Central,44.94,2013,6,2013-06
2013-06-07,Central,5.004,2013,6,2013-06
2013-06-07,West,99.9,2013,6,2013-06
2013-06-07,South,24.15,2013,6,2013-06
2013-06-07,North,44.82,2013,6,2013-06
2013-06-07,North,55.92,2013,6,2013-06
2013-06-07,Southeast Asia,213.0942,2013,6,2013-06
2013-06-07,South,12.96,2013,6,2013-06
2013-06-07,East,105.52,2013,6,2013-06
2013-06-07,North,32.9,2013,6,2013-06
2013-06-07,West,3023.928,2013,6,2013-06
2013-06-07,North,24.48,2013,6,2013-06
2013-06-07,Southeast Asia,802.2645,2013,6,2013-06
2013-06-07,Central,13.44,2013,6,2013-06
2013-06-07,South,11.67,2013,6,2013-06
2013-06-07,Oceania,1275.0,2013,6,2013-06
2013-06-07,North,664.36,2013,6,2013-06
2013-06-07,Central,28.86,2013,6,2013-06
2013-06-07,North,224.04,2013,6,2013-06
2013-06-07,South,64.68,2013,6,2013-06
2013-06-07,North,50.24,2013,6,2013-06
2013-06-07,Oceania,409.08,2013,6,2013-06
2013-06-07,North,25.62,2013,6,2013-06
2013-06-07,South,26.85,2013,6,2013-06
2013-06-07,Southeast Asia,128.0745,2013,6,2013-06
2013-06-07,North,709.69776,2013,6,2013-06
2013-06-07,North,51.84,2013,6,2013-06
2013-06-07,North,62.12,2013,6,2013-06
2013-06-07,North,152.22,2013,6,2013-06
2013-06-07,West,26.96,2013,6,2013-06
2013-06-07,EMEA,16.224,2013,6,2013-06
2013-06-07,North,49.52,2013,6,2013-06
2013-06-07,Central,172.692,2013,6,2013-06
2013-06-07,EMEA,6.636,2013,6,2013-06
2013-06-07,North,60.92,2013,6,2013-06
2013-06-07,Southeast Asia,76.2564,2013,6,2013-06
2013-06-07,North,173.92,2013,6,2013-06
2013-06-07,North Asia,69.03,2013,6,2013-06
2013-06-07,East,466.32,2013,6,2013-06
2013-06-07,North,39.48,2013,6,2013-06
2013-06-07,Central,76.05,2013,6,2013-06
2013-06-07,Central,211.89,2013,6,2013-06
2013-06-07,West,477.6,2013,6,2013-06
2013-06-07,North,26.76,2013,6,2013-06
2013-06-07,Southeast Asia,460.356,2013,6,2013-06
2013-06-07,Central,60.576,2013,6,2013-06
2013-06-07,Southeast Asia,29.6535,2013,6,2013-06
2013-06-07,Central Asia,426.6,2013,6,2013-06
2013-06-07,Southeast Asia,163.3275,2013,6,2013-06
2013-06-07,Oceania,96.984,2013,6,2013-06
2013-06-07,Central Asia,51.45,2013,6,2013-06
2013-06-07,Oceania,75.24,2013,6,2013-06
2013-06-07,Oceania,218.844,2013,6,2013-06
2013-06-07,North,41.6,2013,6,2013-06
2013-06-07,Oceania,17.46,2013,6,2013-06
2013-06-07,Southeast Asia,116.391,2013,6,2013-06
2013-06-07,South,59.94,2013,6,2013-06
2013-06-07,West,22.05,2013,6,2013-06
2013-06-08,West,4.73,2013,6,2013-06
2013-06-08,Southeast Asia,108.66,2013,6,2013-06
2013-06-08,Africa,148.92,2013,6,2013-06
2013-06-08,Central,80.32,2013,6,2013-06
2013-06-08,Central,648.18,2013,6,2013-06
2013-06-08,Africa,6.72,2013,6,2013-06
2013-06-08,Central Asia,62.925,2013,6,2013-06
2013-06-08,East,32.4,2013,6,2013-06
2013-06-08,Central,33.93,2013,6,2013-06
2013-06-08,EMEA,36.072,2013,6,2013-06
2013-06-08,Central,1095.8025,2013,6,2013-06
2013-06-08,Central,34.38,2013,6,2013-06
2013-06-08,South,208.6,2013,6,2013-06
2013-06-08,EMEA,10.092,2013,6,2013-06
2013-06-08,Central,601.92,2013,6,2013-06
2013-06-08,Africa,46.92,2013,6,2013-06
2013-06-08,North Asia,951.72,2013,6,2013-06
2013-06-08,Central Asia,33.6,2013,6,2013-06
2013-06-08,Central,223.329,2013,6,2013-06
2013-06-08,North Asia,600.3,2013,6,2013-06
2013-06-08,South,418.8,2013,6,2013-06
2013-06-08,EMEA,345.384,2013,6,2013-06
2013-06-08,Central,733.635,2013,6,2013-06
2013-06-08,Southeast Asia,21.1788,2013,6,2013-06
2013-06-08,Southeast Asia,169.8,2013,6,2013-06
2013-06-08,EMEA,219.84,2013,6,2013-06
2013-06-08,Central,28.8,2013,6,2013-06
2013-06-08,EMEA,5.472,2013,6,2013-06
2013-06-08,South,659.34,2013,6,2013-06
2013-06-08,Oceania,1180.095,2013,6,2013-06
2013-06-08,West,4.784,2013,6,2013-06
2013-06-08,East,9.648,2013,6,2013-06
2013-06-09,Central,42.78,2013,6,2013-06
2013-06-09,Oceania,10.989,2013,6,2013-06
2013-06-09,Central,17.55,2013,6,2013-06
2013-06-09,Central,264.303,2013,6,2013-06
2013-06-09,Oceania,114.048,2013,6,2013-06
2013-06-10,Oceania,125.793,2013,6,2013-06
2013-06-10,South,3399.66,2013,6,2013-06
2013-06-10,Central Asia,37.2,2013,6,2013-06
2013-06-10,North,11.34,2013,6,2013-06
2013-06-10,Africa,16.05,2013,6,2013-06
2013-06-10,Central,60.84,2013,6,2013-06
2013-06-10,Africa,415.2,2013,6,2013-06
2013-06-10,Central,153.82952,2013,6,2013-06
2013-06-10,Canada,9.33,2013,6,2013-06
2013-06-10,EMEA,39.54,2013,6,2013-06
2013-06-10,Central,55.152,2013,6,2013-06
2013-06-10,South,370.02,2013,6,2013-06
2013-06-10,South,30.96,2013,6,2013-06
2013-06-10,Central,65.52,2013,6,2013-06
2013-06-10,Central,101.04,2013,6,2013-06
2013-06-10,Southeast Asia,17.5725,2013,6,2013-06
2013-06-10,Central,186.36,2013,6,2013-06
2013-06-10,North Asia,583.92,2013,6,2013-06
2013-06-10,South,1682.748,2013,6,2013-06
2013-06-10,EMEA,378.39,2013,6,2013-06
2013-06-10,West,122.352,2013,6,2013-06
2013-06-10,EMEA,56.34,2013,6,2013-06
2013-06-10,Southeast Asia,515.5794,2013,6,2013-06
2013-06-10,EMEA,11.67,2013,6,2013-06
2013-06-10,Oceania,58.752,2013,6,2013-06
2013-06-10,Central,692.94,2013,6,2013-06
2013-06-10,EMEA,4.56,2013,6,2013-06
2013-06-10,EMEA,21.12,2013,6,2013-06
2013-06-10,South,34.2,2013,6,2013-06
2013-06-10,Canada,279.72,2013,6,2013-06
2013-06-10,West,177.48,2013,6,2013-06
2013-06-10,Southeast Asia,8.4588,2013,6,2013-06
2013-06-10,Central,102.72,2013,6,2013-06
2013-06-10,South,954.09,2013,6,2013-06
2013-06-10,North Asia,1381.32,2013,6,2013-06
2013-06-10,EMEA,30.3,2013,6,2013-06
2013-06-10,Southeast Asia,335.1465,2013,6,2013-06
2013-06-10,Central,469.84,2013,6,2013-06
2013-06-10,Africa,84.72,2013,6,2013-06
2013-06-10,Oceania,128.304,2013,6,2013-06
2013-06-10,Africa,258.96,2013,6,2013-06
2013-06-10,Southeast Asia,674.901,2013,6,2013-06
2013-06-10,Canada,103.26,2013,6,2013-06
2013-06-10,South,695.7,2013,6,2013-06
2013-06-10,EMEA,54.6,2013,6,2013-06
2013-06-10,Canada,52.86,2013,6,2013-06
2013-06-10,North,1579.86,2013,6,2013-06
2013-06-10,Southeast Asia,478.764,2013,6,2013-06
2013-06-10,Southeast Asia,30.36,2013,6,2013-06
2013-06-10,North Asia,957.6,2013,6,2013-06
2013-06-10,Canada,121.05,2013,6,2013-06
2013-06-10,EMEA,4.428,2013,6,2013-06
2013-06-10,EMEA,20.088,2013,6,2013-06
2013-06-10,Central,24.42,2013,6,2013-06
2013-06-10,North Asia,35.97,2013,6,2013-06
2013-06-10,EMEA,1652.4,2013,6,2013-06
2013-06-10,Africa,7.98,2013,6,2013-06
2013-06-10,North,225.36,2013,6,2013-06
2013-06-10,EMEA,1124.1,2013,6,2013-06
2013-06-10,EMEA,40.29,2013,6,2013-06
2013-06-10,Oceania,110.241,2013,6,2013-06
2013-06-10,EMEA,78.624,2013,6,2013-06
2013-06-10,EMEA,57.6,2013,6,2013-06
2013-06-10,Oceania,16.632,2013,6,2013-06
2013-06-10,Oceania,308.07,2013,6,2013-06
2013-06-11,Oceania,65.52,2013,6,2013-06
2013-06-11,Central,96.18,2013,6,2013-06
2013-06-11,North,12.24,2013,6,2013-06
2013-06-11,South,49.08,2013,6,2013-06
2013-06-11,Southeast Asia,90.4617,2013,6,2013-06
2013-06-11,Caribbean,111.12,2013,6,2013-06
2013-06-11,EMEA,19.35,2013,6,2013-06
2013-06-11,Southeast Asia,214.2645,2013,6,2013-06
2013-06-11,Central,338.94,2013,6,2013-06
2013-06-11,Africa,123.39,2013,6,2013-06
2013-06-11,Oceania,153.0,2013,6,2013-06
2013-06-11,Central,162.24,2013,6,2013-06
2013-06-11,West,20.7,2013,6,2013-06
2013-06-11,Africa,11.82,2013,6,2013-06
2013-06-11,South,634.1192,2013,6,2013-06
2013-06-11,Africa,144.42,2013,6,2013-06
2013-06-11,Central,60.57,2013,6,2013-06
2013-06-11,Oceania,956.124,2013,6,2013-06
2013-06-11,Central,136.12,2013,6,2013-06
2013-06-11,West,1335.68,2013,6,2013-06
2013-06-11,Central,22.76,2013,6,2013-06
2013-06-11,Central Asia,2582.16,2013,6,2013-06
2013-06-11,Africa,74.52,2013,6,2013-06
2013-06-11,Central,1622.1825,2013,6,2013-06
2013-06-11,Central,14.24,2013,6,2013-06
2013-06-11,North,126.75,2013,6,2013-06
2013-06-11,Caribbean,98.86188,2013,6,2013-06
2013-06-11,South,409.7,2013,6,2013-06
2013-06-11,Central,21.9,2013,6,2013-06
2013-06-11,Central,276.15,2013,6,2013-06
2013-06-11,Africa,110.7,2013,6,2013-06
2013-06-11,South,487.88,2013,6,2013-06
2013-06-11,Southeast Asia,548.9046,2013,6,2013-06
2013-06-11,East,23.616,2013,6,2013-06
2013-06-11,Southeast Asia,106.9704,2013,6,2013-06
2013-06-11,Africa,329.4,2013,6,2013-06
2013-06-11,Africa,30.0,2013,6,2013-06
2013-06-11,Central,1227.2,2013,6,2013-06
2013-06-11,Southeast Asia,3126.4002,2013,6,2013-06
2013-06-11,North,104.1,2013,6,2013-06
2013-06-11,Central,369.84,2013,6,2013-06
2013-06-11,Oceania,546.0,2013,6,2013-06
2013-06-11,Africa,224.82,2013,6,2013-06
2013-06-11,Caribbean,328.14,2013,6,2013-06
2013-06-11,Africa,38.37,2013,6,2013-06
2013-06-11,Central,123.66,2013,6,2013-06
2013-06-11,North,231.084,2013,6,2013-06
2013-06-11,North,1015.68,2013,6,2013-06
2013-06-11,South,17.46,2013,6,2013-06
2013-06-11,South,140.56,2013,6,2013-06
2013-06-11,Southeast Asia,25.0992,2013,6,2013-06
2013-06-11,Caribbean,328.64,2013,6,2013-06
2013-06-11,Central,63.18,2013,6,2013-06
2013-06-11,Caribbean,12.3,2013,6,2013-06
2013-06-11,Southeast Asia,36.3474,2013,6,2013-06
2013-06-11,West,32.4,2013,6,2013-06
2013-06-11,Caribbean,121.5,2013,6,2013-06
2013-06-11,Africa,49.2,2013,6,2013-06
2013-06-11,South,11.32,2013,6,2013-06
2013-06-11,Caribbean,127.28,2013,6,2013-06
2013-06-11,Africa,19.98,2013,6,2013-06
2013-06-11,South,43.56,2013,6,2013-06
2013-06-11,Central Asia,53.52,2013,6,2013-06
2013-06-11,Central,248.64,2013,6,2013-06
2013-06-11,Southeast Asia,2276.4825,2013,6,2013-06
2013-06-11,South,69.84,2013,6,2013-06
2013-06-11,Caribbean,417.42,2013,6,2013-06
2013-06-11,Africa,112.2,2013,6,2013-06
2013-06-11,Oceania,74.79,2013,6,2013-06
2013-06-11,EMEA,48.66,2013,6,2013-06
2013-06-11,Central,546.56,2013,6,2013-06
2013-06-11,Oceania,97.68,2013,6,2013-06
2013-06-12,North,17.76,2013,6,2013-06
2013-06-12,Central,88.11,2013,6,2013-06
2013-06-12,Central,214.14,2013,6,2013-06
2013-06-12,Southeast Asia,590.22,2013,6,2013-06
2013-06-12,Central,132.15,2013,6,2013-06
2013-06-12,Central,79.11,2013,6,2013-06
2013-06-12,Central,248.32236,2013,6,2013-06
2013-06-12,Central,123.984,2013,6,2013-06
2013-06-12,Central,170.92,2013,6,2013-06
2013-06-12,Southeast Asia,481.68,2013,6,2013-06
2013-06-12,Oceania,312.09,2013,6,2013-06
2013-06-12,Southeast Asia,248.7237,2013,6,2013-06
2013-06-12,Central,1.344,2013,6,2013-06
2013-06-12,East,239.97,2013,6,2013-06
2013-06-12,Central,33.84,2013,6,2013-06
2013-06-12,Central,274.74,2013,6,2013-06
2013-06-12,West,902.712,2013,6,2013-06
2013-06-12,West,53.984,2013,6,2013-06
2013-06-12,Central Asia,41.835,2013,6,2013-06
2013-06-12,Africa,17.82,2013,6,2013-06
2013-06-12,Southeast Asia,243.747,2013,6,2013-06
2013-06-12,West,389.97,2013,6,2013-06
2013-06-12,Central,131.84,2013,6,2013-06
2013-06-12,EMEA,166.89,2013,6,2013-06
2013-06-12,Central,71.1,2013,6,2013-06
2013-06-12,North,19.935,2013,6,2013-06
2013-06-12,Central Asia,48.9,2013,6,2013-06
2013-06-12,Central Asia,13.47,2013,6,2013-06
2013-06-12,Southeast Asia,123.543,2013,6,2013-06
2013-06-12,Southeast Asia,99.3822,2013,6,2013-06
2013-06-12,Central Asia,5751.54,2013,6,2013-06
2013-06-12,Central,8.272,2013,6,2013-06
2013-06-12,Southeast Asia,45.4104,2013,6,2013-06
